Matrice de transition pour le 2021-03-01
                             Anderlecht  Auderghem  Berchem-Sainte-Agathe  Bruxelles  Etterbeek  Evere  Forest (Bruxelles-Capitale)  Ganshoren  Ixelles  Jette  Koekelberg  Molenbeek-Saint-Jean  Saint-Gilles  Saint-Josse-ten-Noode  Schaerbeek  Uccle  Watermael-Boitsfort  Woluwe-Saint-Lambert  Woluwe-Saint-Pierre
Koekelberg                     0.000000   0.000000                   0.00   0.000000        0.0  0.000000                     0.000000   0.000000  0.000000  0.000000         0.8                   0.0      0.000000                    0.0    0.000000  0.000000             0.000000              0.000000             0.000000
Molenbeek-Saint-Jean           0.000000   0.000000                   0.00   0.000000        0.0  0.000000                     0.000000   0.000000  0.000000  0.000000         0.0                   1.0      0.000000                    0.0    0.000000  0.000000             0.000000              0.000000             0.000000
Saint-Gilles                   0.000000   0.000000                   0.00   0.000000        0.0  0.000000                     0.000000   0.000000  0.000000  0.000000         0.0                   0.0      0.925926                    0.0    0.000000  0.000000             0.000000              0.000000             0.000000
Saint-Josse-ten-Noode          0.000000   0.000000                   0.00   0.000000        0.0  0.000000                     0.000000   0.000000  0.000000  0.000000         0.0                   0.0      0.000000                    1.7    0.000000  0.000000             0.000000              0.000000             0.000000
Schaerbeek                     0.000000   0.000000                   0.00   0.000000        0.0  0.000000                     0.000000   0.000000  0.000000  0.000000         0.0                   0.0      0.000000                    0.0    0.775281  0.000000             0.000000              0.000000             0.000000
Uccle                          0.000000   0.000000                   0.00   0.000000        0.0  0.000000                     0.000000   0.000000  0.000000  0.000000         0.0                   0.0      0.000000                    0.0    0.000000  1.361111             0.000000              0.000000             0.000000
Watermael-Boitsfort            0.000000   0.000000                   0.00   0.000000        0.0  0.000000                     0.000000   0.000000  0.000000  0.000000         0.0                   0.0      0.000000                    0.0    0.000000  0.000000             0.941176              0.000000             0.000000
Woluwe-Saint-Lambert           0.000000   0.000000                   0.00   0.000000        0.0  0.000000                     0.000000   0.000000  0.000000  0.000000         0.0                   0.0      0.000000                    0.0    0.000000  0.000000             0.000000              1.107143             0.000000
Woluwe-Saint-Pierre            0.000000   0.000000                   0.00   0.000000        0.0  0.000000                     0.000000   0.000000  0.000000  0.000000         0.0                   0.0      0.000000                    0.0    0.000000  0.000000             0.000000              0.000000             0.941176

Matrice de transition pour le 2021-03-26
                             Anderlecht  Auderghem  Berchem-Sainte-Agathe  Bruxelles  Etterbeek  Evere  Forest (Bruxelles-Capitale)  Ganshoren   Ixelles     Jette  Koekelberg  Molenbeek-Saint-Jean  Saint-Gilles  Saint-Josse-ten-Noode  Schaerbeek     Uccle  Watermael-Boitsfort  Woluwe-Saint-Lambert  Woluwe-Saint-Pierre
Anderlecht                     1.044118   0.000000               0.000000   0.000000   0.000000    0.0                       0.0000   0.000000  0.000000  0.000000         0.0              0.000000          0.00                    0.0    0.000000  0.000000               0.0000                   0.0               0.0000
Auderghem                      0.000000   1.833333               0.000000   0.000000   0.000000    0.0                       0.0000   0.000000  0.000000  0.000000         0.0              0.000000          0.00                    0.0    0.000000  0.000000               0.0000                   0.0               0.0000
Berchem-Sainte-Agathe          0.000000   0.000000               1.705882   0.000000   0.000000    0.0                       0.0000   0.000000  0.000000  0.000000         0.0              0.000000          0.00                    0.0    0.000000  0.000000               0.0000                   0.0               0.0000
Bruxelles                      0.000000   0.000000               0.000000   0.676056   0.000000    0.0                       0.0000   0.000000  0.000000  0.000000         0.0              0.000000          0.00                    0.0    0.000000  0.000000               0.0000                   0.0               0.0000
Etterbeek                      0.000000   0.000000               0.000000   0.000000   1.333333    0.0                       0.0000   0.000000  0.000000  0.000000         0.0              0.000000          0.00                    0.0    0.000000  0.000000               0.0000                   0.0               0.0000
Evere                          0.000000   0.000000               0.000000   0.000000   0.000000    1.3                       0.0000   0.000000  0.000000  0.000000         0.0              0.000000          0.00                    0.0    0.000000  0.000000               0.0000                   0.0               0.0000
Forest (Bruxelles-Capitale)    0.000000   0.000000               0.000000   0.000000   0.000000    0.0                       0.9375   0.000000  0.000000  0.000000         0.0              0.000000          0.00                    0.0    0.000000  0.000000               0.0000                   0.0               0.0000
Ganshoren                      0.000000   0.000000               0.000000   0.000000   0.000000    0.0                       0.0000   1.130435  0.000000  0.000000         0.0              0.000000          0.00                    0.0    0.000000  0.000000               0.0000                   0.0               0.0000
Ixelles                        0.000000   0.000000               0.000000   0.000000   0.000000    0.0                       0.0000   0.000000  0.816327  0.000000         0.0              0.000000          0.00                    0.0    0.000000  0.000000               0.0000                   0.0               0.0000
Jette                          0.000000   0.000000               0.000000   0.000000   0.000000    0.0                       0.0000   0.000000  0.000000  1.115385         0.0              0.000000          0.00                    0.0    0.000000  0.000000               0.0000                   0.0               0.0000
Koekelberg                     0.000000   0.000000               0.000000   0.000000   0.000000    0.0                       0.0000   0.000000  0.000000  0.000000         1.0              0.000000          0.00                    0.0    0.000000  0.000000               0.0000                   0.0               0.0000
Molenbeek-Saint-Jean           0.000000   0.000000               0.000000   0.000000   0.000000    0.0                       0.0000   0.000000  0.000000  0.000000         0.0              1.107692          0.00                    0.0    0.000000  0.000000               0.0000                   0.0               0.0000
Saint-Gilles                   0.000000   0.000000               0.000000   0.000000   0.000000    0.0                       0.0000   0.000000  0.000000  0.000000         0.0              0.000000          1.04                    0.0    0.000000  0.000000               0.0000                   0.0               0.0000
Saint-Josse-ten-Noode          0.000000   0.000000               0.000000   0.000000   0.000000    0.0                       0.0000   0.000000  0.000000  0.000000         0.0              0.000000          0.00                    1.0    0.000000  0.000000               0.0000                   0.0               0.0000
Schaerbeek                     0.000000   0.000000               0.000000   0.000000   0.000000    0.0                       0.0000   0.000000  0.000000  0.000000         0.0              0.000000          0.00                    0.0    1.130435  0.000000               0.0000                   0.0               0.0000
Uccle                          0.000000   0.000000               0.000000   0.000000   0.000000    0.0                       0.0000   0.000000  0.000000  0.000000         0.0              0.000000          0.00                    0.0    0.000000  1.061224               0.0000                   0.0               0.0000
Watermael-Boitsfort            0.000000   0.000000               0.000000   0.000000   0.000000    0.0                       0.0000   0.000000  0.000000  0.000000         0.0              0.000000          0.00                    0.0    0.000000  0.000000               2.1875                   0.0               0.0000
Woluwe-Saint-Lambert           0.000000   0.000000               0.000000   0.000000   0.000000    0.0                       0.0000   0.000000  0.000000  0.000000         0.0              0.000000          0.00                    0.0    0.000000  0.000000               0.0000                   1.0               0.0000
Woluwe-Saint-Pierre            0.000000   0.000000               0.000000   0.000000   0.000000    0.0                       0.0000   0.000000  0.000000  0.000000         0.0              0.000000          0.00                    0.0    0.000000  0.000000               0.0000                   0.0               1.8125

Matrice de transition pour le 2021-03-27
                             Anderlecht  Auderghem  Berchem-Sainte-Agathe  Bruxelles  Etterbeek     Evere  Forest (Bruxelles-Capitale)  Ganshoren  Ixelles     Jette  Koekelberg  Molenbeek-Saint-Jean  Saint-Gilles  Saint-Josse-ten-Noode  Schaerbeek     Uccle  Watermael-Boitsfort  Woluwe-Saint-Lambert  Woluwe-Saint-Pierre
Anderlecht                     0.380282   0.000000               0.000000   0.000000      0.000  0.000000                          0.0   0.000000    0.000  0.000000        0.00              0.000000      0.000000               0.000000    0.000000  0.000000             0.000000              0.000000             0.000000
Auderghem                      0.000000   0.590909               0.000000   0.000000      0.000  0.000000                          0.0   0.000000    0.000  0.000000        0.00              0.000000      0.000000               0.000000    0.000000  0.000000             0.000000              0.000000             0.000000
Berchem-Sainte-Agathe          0.000000   0.000000               0.551724   0.000000      0.000  0.000000                          0.0   0.000000    0.000  0.000000        0.00              0.000000      0.000000               0.000000    0.000000  0.000000             0.000000              0.000000             0.000000
Bruxelles                      0.000000   0.000000               0.000000   0.791667      0.000  0.000000                          0.0   0.000000    0.000  0.000000        0.00              0.000000      0.000000               0.000000    0.000000  0.000000             0.000000              0.000000             0.000000
Etterbeek                      0.000000   0.000000               0.000000   0.000000      0.225  0.000000                          0.0   0.000000    0.000  0.000000        0.00              0.000000      0.000000               0.000000    0.000000  0.000000             0.000000              0.000000             0.000000
Evere                          0.000000   0.000000               0.000000   0.000000      0.000  0.923077                          0.0   0.000000    0.000  0.000000        0.00              0.000000      0.000000               0.000000    0.000000  0.000000             0.000000              0.000000             0.000000
Forest (Bruxelles-Capitale)    0.000000   0.000000               0.000000   0.000000      0.000  0.000000                          0.8   0.000000    0.000  0.000000        0.00              0.000000      0.000000               0.000000    0.000000  0.000000             0.000000              0.000000             0.000000
Ganshoren                      0.000000   0.000000               0.000000   0.000000      0.000  0.000000                          0.0   0.269231    0.000  0.000000        0.00              0.000000      0.000000               0.000000    0.000000  0.000000             0.000000              0.000000             0.000000
Ixelles                        0.000000   0.000000               0.000000   0.000000      0.000  0.000000                          0.0   0.000000    0.725  0.000000        0.00              0.000000      0.000000               0.000000    0.000000  0.000000             0.000000              0.000000             0.000000
Jette                          0.000000   0.000000               0.000000   0.000000      0.000  0.000000                          0.0   0.000000    0.000  0.448276        0.00              0.000000      0.000000               0.000000    0.000000  0.000000             0.000000              0.000000             0.000000
Koekelberg                     0.000000   0.000000               0.000000   0.000000      0.000  0.000000                          0.0   0.000000    0.000  0.000000        0.75              0.000000      0.000000               0.000000    0.000000  0.000000             0.000000              0.000000             0.000000
Molenbeek-Saint-Jean           0.000000   0.000000               0.000000   0.000000      0.000  0.000000                          0.0   0.000000    0.000  0.000000        0.00              0.472222      0.000000               0.000000    0.000000  0.000000             0.000000              0.000000             0.000000
Saint-Gilles                   0.000000   0.000000               0.000000   0.000000      0.000  0.000000                          0.0   0.000000    0.000  0.000000        0.00              0.000000      0.807692               0.000000    0.000000  0.000000             0.000000              0.000000             0.000000
Saint-Josse-ten-Noode          0.000000   0.000000               0.000000   0.000000      0.000  0.000000                          0.0   0.000000    0.000  0.000000        0.00              0.000000      0.000000               0.117647    0.000000  0.000000             0.000000              0.000000             0.000000
Schaerbeek                     0.000000   0.000000               0.000000   0.000000      0.000  0.000000                          0.0   0.000000    0.000  0.000000        0.00              0.000000      0.000000               0.000000    0.730769  0.000000             0.000000              0.000000             0.000000
Uccle                          0.000000   0.000000               0.000000   0.000000      0.000  0.000000                          0.0   0.000000    0.000  0.000000        0.00              0.000000      0.000000               0.000000    0.000000  0.403846             0.000000              0.000000             0.000000
Watermael-Boitsfort            0.000000   0.000000               0.000000   0.000000      0.000  0.000000                          0.0   0.000000    0.000  0.000000        0.00              0.000000      0.000000               0.000000    0.000000  0.000000             0.342857              0.000000             0.000000
Woluwe-Saint-Lambert           0.000000   0.000000               0.000000   0.000000      0.000  0.000000                          0.0   0.000000    0.000  0.000000        0.00              0.000000      0.000000               0.000000    0.000000  0.000000             0.000000              0.548387             0.000000
Woluwe-Saint-Pierre            0.000000   0.000000               0.000000   0.000000      0.000  0.000000                          0.0   0.000000    0.000  0.000000        0.00              0.000000      0.000000               0.000000    0.000000  0.000000             0.000000              0.000000             0.413793

Matrice de transition pour le 2021-03-28
                             Anderlecht  Auderghem  Berchem-Sainte-Agathe  Bruxelles  Etterbeek     Evere  Forest (Bruxelles-Capitale)  Ganshoren   Ixelles     Jette  Koekelberg  Molenbeek-Saint-Jean  Saint-Gilles  Saint-Josse-ten-Noode  Schaerbeek     Uccle  Watermael-Boitsfort  Woluwe-Saint-Lambert  Woluwe-Saint-Pierre
Anderlecht                     0.703704   0.000000                  0.000   0.000000   0.000000  0.000000                     0.000000   0.000000  0.000000  0.000000    0.000000              0.000000      0.000000                    0.0    0.000000  0.000000             0.000000              0.000000             0.000000
Auderghem                      0.000000   0.461538                  0.000   0.000000   0.000000  0.000000                     0.000000   0.000000  0.000000  0.000000    0.000000              0.000000      0.000000                    0.0    0.000000  0.000000             0.000000              0.000000             0.000000
Berchem-Sainte-Agathe          0.000000   0.000000                  0.125   0.000000   0.000000  0.000000                     0.000000   0.000000  0.000000  0.000000    0.000000              0.000000      0.000000                    0.0    0.000000  0.000000             0.000000              0.000000             0.000000
Bruxelles                      0.000000   0.000000                  0.000   0.539474   0.000000  0.000000                     0.000000   0.000000  0.000000  0.000000    0.000000              0.000000      0.000000                    0.0    0.000000  0.000000             0.000000              0.000000             0.000000
Etterbeek                      0.000000   0.000000                  0.000   0.000000   1.888889  0.000000                     0.000000   0.000000  0.000000  0.000000    0.000000              0.000000      0.000000                    0.0    0.000000  0.000000             0.000000              0.000000             0.000000
Evere                          0.000000   0.000000                  0.000   0.000000   0.000000  0.083333                     0.000000   0.000000  0.000000  0.000000    0.000000              0.000000      0.000000                    0.0    0.000000  0.000000             0.000000              0.000000             0.000000
Forest (Bruxelles-Capitale)    0.000000   0.000000                  0.000   0.000000   0.000000  0.000000                     0.583333   0.000000  0.000000  0.000000    0.000000              0.000000      0.000000                    0.0    0.000000  0.000000             0.000000              0.000000             0.000000
Ganshoren                      0.000000   0.000000                  0.000   0.000000   0.000000  0.000000                     0.000000   0.285714  0.000000  0.000000    0.000000              0.000000      0.000000                    0.0    0.000000  0.000000             0.000000              0.000000             0.000000
Ixelles                        0.000000   0.000000                  0.000   0.000000   0.000000  0.000000                     0.000000   0.000000  0.793103  0.000000    0.000000              0.000000      0.000000                    0.0    0.000000  0.000000             0.000000              0.000000             0.000000
Jette                          0.000000   0.000000                  0.000   0.000000   0.000000  0.000000                     0.000000   0.000000  0.000000  0.153846    0.000000              0.000000      0.000000                    0.0    0.000000  0.000000             0.000000              0.000000             0.000000
Koekelberg                     0.000000   0.000000                  0.000   0.000000   0.000000  0.000000                     0.000000   0.000000  0.000000  0.000000    0.333333              0.000000      0.000000                    0.0    0.000000  0.000000             0.000000              0.000000             0.000000
Molenbeek-Saint-Jean           0.000000   0.000000                  0.000   0.000000   0.000000  0.000000                     0.000000   0.000000  0.000000  0.000000    0.000000              0.323529      0.000000                    0.0    0.000000  0.000000             0.000000              0.000000             0.000000
Saint-Gilles                   0.000000   0.000000                  0.000   0.000000   0.000000  0.000000                     0.000000   0.000000  0.000000  0.000000    0.000000              0.000000      0.619048                    0.0    0.000000  0.000000             0.000000              0.000000             0.000000
Saint-Josse-ten-Noode          0.000000   0.000000                  0.000   0.000000   0.000000  0.000000                     0.000000   0.000000  0.000000  0.000000    0.000000              0.000000      0.000000                    2.5    0.000000  0.000000             0.000000              0.000000             0.000000
Schaerbeek                     0.000000   0.000000                  0.000   0.000000   0.000000  0.000000                     0.000000   0.000000  0.000000  0.000000    0.000000              0.000000      0.000000                    0.0    0.561404  0.000000             0.000000              0.000000             0.000000
Uccle                          0.000000   0.000000                  0.000   0.000000   0.000000  0.000000                     0.000000   0.000000  0.000000  0.000000    0.000000              0.000000      0.000000                    0.0    0.000000  1.285714             0.000000              0.000000             0.000000
Watermael-Boitsfort            0.000000   0.000000                  0.000   0.000000   0.000000  0.000000                     0.000000   0.000000  0.000000  0.000000    0.000000              0.000000      0.000000                    0.0    0.000000  0.000000             0.166667              0.000000             0.000000
Woluwe-Saint-Lambert           0.000000   0.000000                  0.000   0.000000   0.000000  0.000000                     0.000000   0.000000  0.000000  0.000000    0.000000              0.000000      0.000000                    0.0    0.000000  0.000000             0.000000              0.823529             0.000000
Woluwe-Saint-Pierre            0.000000   0.000000                  0.000   0.000000   0.000000  0.000000                     0.000000   0.000000  0.000000  0.000000    0.000000              0.000000      0.000000                    0.0    0.000000  0.000000             0.000000              0.000000             0.916667

Matrice de transition pour le 2021-03-29
                             Anderlecht  Auderghem  Berchem-Sainte-Agathe  Bruxelles  Etterbeek  Evere  Forest (Bruxelles-Capitale)  Ganshoren  Ixelles  Jette  Koekelberg  Molenbeek-Saint-Jean  Saint-Gilles  Saint-Josse-ten-Noode  Schaerbeek     Uccle  Watermael-Boitsfort  Woluwe-Saint-Lambert  Woluwe-Saint-Pierre
Anderlecht                     3.210526   0.000000                    0.0   0.000000   0.000000    0.0                          0.0        0.0      0.0    0.0         0.0                   0.0      0.000000                    0.0      0.0000  0.000000                  0.0              0.000000             0.000000
Auderghem                      0.000000   4.333333                    0.0   0.000000   0.000000    0.0                          0.0        0.0      0.0    0.0         0.0                   0.0      0.000000                    0.0      0.0000  0.000000                  0.0              0.000000             0.000000
Berchem-Sainte-Agathe          0.000000   0.000000                   12.0   0.000000   0.000000    0.0                          0.0        0.0      0.0    0.0         0.0                   0.0      0.000000                    0.0      0.0000  0.000000                  0.0              0.000000             0.000000
Bruxelles                      0.000000   0.000000                    0.0   2.536585   0.000000    0.0                          0.0        0.0      0.0    0.0         0.0                   0.0      0.000000                    0.0      0.0000  0.000000                  0.0              0.000000             0.000000
Etterbeek                      0.000000   0.000000                    0.0   0.000000   1.588235    0.0                          0.0        0.0      0.0    0.0         0.0                   0.0      0.000000                    0.0      0.0000  0.000000                  0.0              0.000000             0.000000
Evere                          0.000000   0.000000                    0.0   0.000000   0.000000    9.0                          0.0        0.0      0.0    0.0         0.0                   0.0      0.000000                    0.0      0.0000  0.000000                  0.0              0.000000             0.000000
Forest (Bruxelles-Capitale)    0.000000   0.000000                    0.0   0.000000   0.000000    0.0                          2.5        0.0      0.0    0.0         0.0                   0.0      0.000000                    0.0      0.0000  0.000000                  0.0              0.000000             0.000000
Ganshoren                      0.000000   0.000000                    0.0   0.000000   0.000000    0.0                          0.0        7.0      0.0    0.0         0.0                   0.0      0.000000                    0.0      0.0000  0.000000                  0.0              0.000000             0.000000
Ixelles                        0.000000   0.000000                    0.0   0.000000   0.000000    0.0                          0.0        0.0      2.0    0.0         0.0                   0.0      0.000000                    0.0      0.0000  0.000000                  0.0              0.000000             0.000000
Jette                          0.000000   0.000000                    0.0   0.000000   0.000000    0.0                          0.0        0.0      0.0   16.0         0.0                   0.0      0.000000                    0.0      0.0000  0.000000                  0.0              0.000000             0.000000
Koekelberg                     0.000000   0.000000                    0.0   0.000000   0.000000    0.0                          0.0        0.0      0.0    0.0         4.5                   0.0      0.000000                    0.0      0.0000  0.000000                  0.0              0.000000             0.000000
Molenbeek-Saint-Jean           0.000000   0.000000                    0.0   0.000000   0.000000    0.0                          0.0        0.0      0.0    0.0         0.0                   4.0      0.000000                    0.0      0.0000  0.000000                  0.0              0.000000             0.000000
Saint-Gilles                   0.000000   0.000000                    0.0   0.000000   0.000000    0.0                          0.0        0.0      0.0    0.0         0.0                   0.0      1.846154                    0.0      0.0000  0.000000                  0.0              0.000000             0.000000
Saint-Josse-ten-Noode          0.000000   0.000000                    0.0   0.000000   0.000000    0.0                          0.0        0.0      0.0    0.0         0.0                   0.0      0.000000                    5.0      0.0000  0.000000                  0.0              0.000000             0.000000
Schaerbeek                     0.000000   0.000000                    0.0   0.000000   0.000000    0.0                          0.0        0.0      0.0    0.0         0.0                   0.0      0.000000                    0.0      1.9375  0.000000                  0.0              0.000000             0.000000
Uccle                          0.000000   0.000000                    0.0   0.000000   0.000000    0.0                          0.0        0.0      0.0    0.0         0.0                   0.0      0.000000                    0.0      0.0000  1.333333                  0.0              0.000000             0.000000
Watermael-Boitsfort            0.000000   0.000000                    0.0   0.000000   0.000000    0.0                          0.0        0.0      0.0    0.0         0.0                   0.0      0.000000                    0.0      0.0000  0.000000                 13.5              0.000000             0.000000
Woluwe-Saint-Lambert           0.000000   0.000000                    0.0   0.000000   0.000000    0.0                          0.0        0.0      0.0    0.0         0.0                   0.0      0.000000                    0.0      0.0000  0.000000                  0.0              1.571429             0.000000
Woluwe-Saint-Pierre            0.000000   0.000000                    0.0   0.000000   0.000000    0.0                          0.0        0.0      0.0    0.0         0.0                   0.0      0.000000                    0.0      0.0000  0.000000                  0.0              0.000000             1.727273

Matrice de transition pour le 2021-03-30
                             Anderlecht  Auderghem  Berchem-Sainte-Agathe  Bruxelles  Etterbeek  Evere  Forest (Bruxelles-Capitale)  Ganshoren   Ixelles    Jette  Koekelberg  Molenbeek-Saint-Jean  Saint-Gilles  Saint-Josse-ten-Noode  Schaerbeek     Uccle  Watermael-Boitsfort  Woluwe-Saint-Lambert  Woluwe-Saint-Pierre
Anderlecht                          1.0   0.000000               0.000000   0.000000   0.000000    0.0                     0.000000   0.000000  0.000000  0.00000    0.000000              0.000000      0.000000                   0.00         0.0  0.000000             0.000000              0.000000             0.000000
Auderghem                           0.0   0.538462               0.000000   0.000000   0.000000    0.0                     0.000000   0.000000  0.000000  0.00000    0.000000              0.000000      0.000000                   0.00         0.0  0.000000             0.000000              0.000000             0.000000
Berchem-Sainte-Agathe               0.0   0.000000               0.791667   0.000000   0.000000    0.0                     0.000000   0.000000  0.000000  0.00000    0.000000              0.000000      0.000000                   0.00         0.0  0.000000             0.000000              0.000000             0.000000
Bruxelles                           0.0   0.000000               0.000000   0.836538   0.000000    0.0                     0.000000   0.000000  0.000000  0.00000    0.000000              0.000000      0.000000                   0.00         0.0  0.000000             0.000000              0.000000             0.000000
Etterbeek                           0.0   0.000000               0.000000   0.000000   0.481481    0.0                     0.000000   0.000000  0.000000  0.00000    0.000000              0.000000      0.000000                   0.00         0.0  0.000000             0.000000              0.000000             0.000000
Evere                               0.0   0.000000               0.000000   0.000000   0.000000    1.0                     0.000000   0.000000  0.000000  0.00000    0.000000              0.000000      0.000000                   0.00         0.0  0.000000             0.000000              0.000000             0.000000
Forest (Bruxelles-Capitale)         0.0   0.000000               0.000000   0.000000   0.000000    0.0                     0.514286   0.000000  0.000000  0.00000    0.000000              0.000000      0.000000                   0.00         0.0  0.000000             0.000000              0.000000             0.000000
Ganshoren                           0.0   0.000000               0.000000   0.000000   0.000000    0.0                     0.000000   0.785714  0.000000  0.00000    0.000000              0.000000      0.000000                   0.00         0.0  0.000000             0.000000              0.000000             0.000000
Ixelles                             0.0   0.000000               0.000000   0.000000   0.000000    0.0                     0.000000   0.000000  0.891304  0.00000    0.000000              0.000000      0.000000                   0.00         0.0  0.000000             0.000000              0.000000             0.000000
Jette                               0.0   0.000000               0.000000   0.000000   0.000000    0.0                     0.000000   0.000000  0.000000  0.71875    0.000000              0.000000      0.000000                   0.00         0.0  0.000000             0.000000              0.000000             0.000000
Koekelberg                          0.0   0.000000               0.000000   0.000000   0.000000    0.0                     0.000000   0.000000  0.000000  0.00000    0.666667              0.000000      0.000000                   0.00         0.0  0.000000             0.000000              0.000000             0.000000
Molenbeek-Saint-Jean                0.0   0.000000               0.000000   0.000000   0.000000    0.0                     0.000000   0.000000  0.000000  0.00000    0.000000              1.090909      0.000000                   0.00         0.0  0.000000             0.000000              0.000000             0.000000
Saint-Gilles                        0.0   0.000000               0.000000   0.000000   0.000000    0.0                     0.000000   0.000000  0.000000  0.00000    0.000000              0.000000      1.041667                   0.00         0.0  0.000000             0.000000              0.000000             0.000000
Saint-Josse-ten-Noode               0.0   0.000000               0.000000   0.000000   0.000000    0.0                     0.000000   0.000000  0.000000  0.00000    0.000000              0.000000      0.000000                   0.48         0.0  0.000000             0.000000              0.000000             0.000000
Schaerbeek                          0.0   0.000000               0.000000   0.000000   0.000000    0.0                     0.000000   0.000000  0.000000  0.00000    0.000000              0.000000      0.000000                   0.00         1.0  0.000000             0.000000              0.000000             0.000000
Uccle                               0.0   0.000000               0.000000   0.000000   0.000000    0.0                     0.000000   0.000000  0.000000  0.00000    0.000000              0.000000      0.000000                   0.00         0.0  1.027778             0.000000              0.000000             0.000000
Watermael-Boitsfort                 0.0   0.000000               0.000000   0.000000   0.000000    0.0                     0.000000   0.000000  0.000000  0.00000    0.000000              0.000000      0.000000                   0.00         0.0  0.000000             0.592593              0.000000             0.000000
Woluwe-Saint-Lambert                0.0   0.000000               0.000000   0.000000   0.000000    0.0                     0.000000   0.000000  0.000000  0.00000    0.000000              0.000000      0.000000                   0.00         0.0  0.000000             0.000000              0.772727             0.000000
Woluwe-Saint-Pierre                 0.0   0.000000               0.000000   0.000000   0.000000    0.0                     0.000000   0.000000  0.000000  0.00000    0.000000              0.000000      0.000000                   0.00         0.0  0.000000             0.000000              0.000000             0.578947

Matrice de transition pour le 2021-03-31
                             Anderlecht  Auderghem  Berchem-Sainte-Agathe  Bruxelles  Etterbeek     Evere  Forest (Bruxelles-Capitale)  Ganshoren   Ixelles  Jette  Koekelberg  Molenbeek-Saint-Jean  Saint-Gilles  Saint-Josse-ten-Noode  Schaerbeek     Uccle  Watermael-Boitsfort  Woluwe-Saint-Lambert  Woluwe-Saint-Pierre
Anderlecht                     0.852459   0.000000               0.000000   0.000000   0.000000  0.000000                          0.0   0.000000  0.000000    0.0    0.000000              0.000000          0.00               0.000000    0.000000  0.000000                0.000              0.000000             0.000000
Auderghem                      0.000000   0.785714               0.000000   0.000000   0.000000  0.000000                          0.0   0.000000  0.000000    0.0    0.000000              0.000000          0.00               0.000000    0.000000  0.000000                0.000              0.000000             0.000000
Berchem-Sainte-Agathe          0.000000   0.000000               0.736842   0.000000   0.000000  0.000000                          0.0   0.000000  0.000000    0.0    0.000000              0.000000          0.00               0.000000    0.000000  0.000000                0.000              0.000000             0.000000
Bruxelles                      0.000000   0.000000               0.000000   0.850575   0.000000  0.000000                          0.0   0.000000  0.000000    0.0    0.000000              0.000000          0.00               0.000000    0.000000  0.000000                0.000              0.000000             0.000000
Etterbeek                      0.000000   0.000000               0.000000   0.000000   1.230769  0.000000                          0.0   0.000000  0.000000    0.0    0.000000              0.000000          0.00               0.000000    0.000000  0.000000                0.000              0.000000             0.000000
Evere                          0.000000   0.000000               0.000000   0.000000   0.000000  0.833333                          0.0   0.000000  0.000000    0.0    0.000000              0.000000          0.00               0.000000    0.000000  0.000000                0.000              0.000000             0.000000
Forest (Bruxelles-Capitale)    0.000000   0.000000               0.000000   0.000000   0.000000  0.000000                          1.5   0.000000  0.000000    0.0    0.000000              0.000000          0.00               0.000000    0.000000  0.000000                0.000              0.000000             0.000000
Ganshoren                      0.000000   0.000000               0.000000   0.000000   0.000000  0.000000                          0.0   1.181818  0.000000    0.0    0.000000              0.000000          0.00               0.000000    0.000000  0.000000                0.000              0.000000             0.000000
Ixelles                        0.000000   0.000000               0.000000   0.000000   0.000000  0.000000                          0.0   0.000000  0.829268    0.0    0.000000              0.000000          0.00               0.000000    0.000000  0.000000                0.000              0.000000             0.000000
Jette                          0.000000   0.000000               0.000000   0.000000   0.000000  0.000000                          0.0   0.000000  0.000000    1.0    0.000000              0.000000          0.00               0.000000    0.000000  0.000000                0.000              0.000000             0.000000
Koekelberg                     0.000000   0.000000               0.000000   0.000000   0.000000  0.000000                          0.0   0.000000  0.000000    0.0    1.333333              0.000000          0.00               0.000000    0.000000  0.000000                0.000              0.000000             0.000000
Molenbeek-Saint-Jean           0.000000   0.000000               0.000000   0.000000   0.000000  0.000000                          0.0   0.000000  0.000000    0.0    0.000000              0.916667          0.00               0.000000    0.000000  0.000000                0.000              0.000000             0.000000
Saint-Gilles                   0.000000   0.000000               0.000000   0.000000   0.000000  0.000000                          0.0   0.000000  0.000000    0.0    0.000000              0.000000          0.92               0.000000    0.000000  0.000000                0.000              0.000000             0.000000
Saint-Josse-ten-Noode          0.000000   0.000000               0.000000   0.000000   0.000000  0.000000                          0.0   0.000000  0.000000    0.0    0.000000              0.000000          0.00               1.166667    0.000000  0.000000                0.000              0.000000             0.000000
Schaerbeek                     0.000000   0.000000               0.000000   0.000000   0.000000  0.000000                          0.0   0.000000  0.000000    0.0    0.000000              0.000000          0.00               0.000000    1.274194  0.000000                0.000              0.000000             0.000000
Uccle                          0.000000   0.000000               0.000000   0.000000   0.000000  0.000000                          0.0   0.000000  0.000000    0.0    0.000000              0.000000          0.00               0.000000    0.000000  0.648649                0.000              0.000000             0.000000
Watermael-Boitsfort            0.000000   0.000000               0.000000   0.000000   0.000000  0.000000                          0.0   0.000000  0.000000    0.0    0.000000              0.000000          0.00               0.000000    0.000000  0.000000                0.875              0.000000             0.000000
Woluwe-Saint-Lambert           0.000000   0.000000               0.000000   0.000000   0.000000  0.000000                          0.0   0.000000  0.000000    0.0    0.000000              0.000000          0.00               0.000000    0.000000  0.000000                0.000              1.588235             0.000000
